Date,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500,Open_Yield,High_Yield,Low_Yield,Close_Yield,Volume_Yield,Open_DXY,High_DXY,Low_DXY,Close_DXY,Volume_DXY,Open_Oil,High_Oil,Low_Oil,Close_Oil,Volume_Oil,Open_Copper,High_Copper,Low_Copper,Close_Copper,Volume_Copper,Open_Gold,High_Gold,Low_Gold,Close_Gold,Volume_Gold,Open_VIX,High_VIX,Low_VIX,Close_VIX,Volume_VIX,Open_RSP,High_RSP,Low_RSP,Close_RSP,Volume_RSP,Open_NYMO,High_NYMO,Low_NYMO,Close_NYMO,Volume_NYMO,Open_NYAD,High_NYAD,Low_NYAD,Close_NYAD,Volume_NYAD,5d_pct_SP500,5d_pct_Yield,5d_pct_DXY,5d_pct_Oil,5d_pct_Copper,5d_pct_Gold,5d_pct_VIX,5d_pct_RSP,5d_pct_NYMO,5d_pct_NYAD,10d_ROC_SP500,10d_ROC_Yield,10d_ROC_DXY,10d_ROC_Oil,10d_ROC_Copper,10d_ROC_Gold,10d_ROC_VIX,10d_ROC_RSP,10d_ROC_NYMO,10d_ROC_NYAD,RSI_14_SP500,RSI_14_Yield,RSI_14_DXY,RSI_14_Oil,RSI_14_Copper,RSI_14_Gold,RSI_14_VIX,RSI_14_RSP,RSI_14_NYMO,RSI_14_NYAD,20d_slope_SP500,20d_slope_Yield,20d_slope_DXY,20d_slope_Oil,20d_slope_Copper,20d_slope_Gold,20d_slope_VIX,20d_slope_RSP,20d_slope_NYMO,20d_slope_NYAD,SMA_3_SP500,SMA_3_Yield,SMA_3_DXY,SMA_3_Oil,SMA_3_Copper,SMA_3_Gold,SMA_3_VIX,SMA_3_RSP,SMA_3_NYMO,SMA_3_NYAD,5d_Slope_SP500,5d_Slope_Yield,5d_Slope_DXY,5d_Slope_Oil,5d_Slope_Copper,5d_Slope_Gold,5d_Slope_VIX,5d_Slope_RSP,5d_Slope_NYMO,5d_Slope_NYAD,Normalized_ATR,BBW,TrendScore_Euclidean,MomentumScore_Euclidean,VolatilityScore_Euclidean,MarketState_Euclidean,EuclideanDist_Euclidean,Diagnostics_Euclidean,TopState,TopDist,AltState,AltDist,DistanceDelta,IsBorderline
2011-03-24,1300.61,1311.34,1297.74,1309.66,4223740000.0,3.38,3.4,3.36,3.4,0.0,75.87,76.04,75.46,75.66,0.0,105.52,106.69,104.76,105.6,258015.0,4.425,4.4545,4.392,4.4245,28688.0,1438.0,1448.6,1423.7,1434.9,187085.0,18.45,18.99,17.87,18.0,0.0,49.42,49.77,49.19,49.71,450292.0,45.63999938964844,45.63999938964844,45.63999938964844,45.63999938964844,0.0,548.010009765625,548.010009765625,548.010009765625,548.010009765625,0.0,2.821656250981386,4.615384615384621,-0.4997369805365692,4.121475054229928,1.8531307550644585,2.1862982481128057,-31.740614334471,2.664188351920682,-129.32973408562043,4.204218354276867,1.1234566947981417,0.2949852507374562,-2.0962732919254767,2.82375851996104,5.407980941036339,1.5858407079646142,-17.733089579524673,1.4282799428688042,-134.3597069641673,1.5811577084775763,46.58015358057026,42.105263157894704,41.06280193236707,53.14498933901917,46.20174346201744,52.50996015936262,48.038490007401926,46.984126984126966,52.72802307458106,47.80001965330831,-2.1515714285714487,-0.0108796992481203,-0.076007518796994,0.1764060150375935,-0.0103206766917294,-0.0744360902255824,0.1922180451127818,-0.0721804511278216,-4.469661587073389,-0.9133989606584856,1300.3233333333335,3.36,75.62666666666667,105.11666666666667,4.3886666666666665,1433.5,19.126666666666665,49.29333333333333,9.706666469573976,543.3499959309896,6.219999999999815,0.0249999999999998,-0.079000000000016,1.158999999999983,0.0142999999999991,7.90999999999992,-1.8630000000000004,0.199999999999995,37.286000061035175,3.8809936523437,0.0047493242520958,0.0589446587674804,0,0,2,Steady Climb,2.23606797749979,"5d%: +2.82%, MA20: -2.15, RSI: 46.6, VIX: 18.00, ATR: 0.0047, BBW: 0.06, Score: [0, 0, 2], Dist: 2.24",Steady Climb,2.23606797749979,Trend Pullback,2.449489742783178,0.21342176528338808,True
2011-03-25,1311.8,1319.18,1310.15,1313.8,4223740000.0,3.39,3.46,3.38,3.44,0.0,75.71,76.28,75.61,76.22,0.0,105.46,105.95,104.5,105.4,235658.0,4.4235,4.454,4.399,4.419,25983.0,1433.5,1438.1,1422.0,1426.2,182739.0,17.87,18.08,17.07,17.91,0.0,49.82,50.12,49.71,49.89,661372.0,73.87000274658203,73.87000274658203,73.87000274658203,73.87000274658203,0.0,552.6199951171875,552.6199951171875,552.6199951171875,552.6199951171875,0.0,2.704012632796804,4.878048780487809,0.6603275224511318,4.284159493420425,1.843742797879666,0.7132264670574262,-26.718494271685767,2.844774273345707,-192.4646430228332,3.6207829680658055,0.7299046217069893,1.4749262536873031,-0.7293566032821053,4.191379992091737,5.026737967914441,0.3094668729779259,-10.806772908366524,0.8489993935718587,-183.2056811920212,1.612580661018015,51.138973372230105,45.0,46.95652173913044,49.88851727982164,57.07692307692303,46.76539360872956,44.60995687965504,52.42070116861436,59.7794376440525,54.707732220174975,-1.991255639097784,-0.0101127819548873,-0.078639097744362,0.1684360902255608,-0.0092898496240602,0.0712030075187655,0.1445338345864657,-0.067781954887219,-3.356406024793038,-0.9001579571487405,1307.0,3.3966666666666665,75.89,105.58333333333336,4.424,1433.0333333333335,18.36,49.59333333333333,39.260000705718994,547.5033365885416,6.00599999999992,0.0269999999999997,0.0269999999999998,1.2479999999999971,0.0313499999999996,4.919999999999877,-1.4320000000000028,0.235999999999994,23.02599978446961,2.6800048828124514,0.0045714720657633,0.0582188651230489,0,1,2,Steady Climb,2.0,"5d%: +2.70%, MA20: -1.99, RSI: 51.1, VIX: 17.91, ATR: 0.0046, BBW: 0.06, Score: [0, 1, 2], Dist: 2.00",Steady Climb,2.0,Trend Pullback,2.23606797749979,0.2360679774997898,True
2011-03-30,1321.89,1331.74,1321.89,1328.26,3809570000.0,3.49,3.49,3.45,3.46,0.0,76.14,76.41,76.01,76.12,0.0,104.45,105.15,103.44,104.27,256895.0,4.351,4.379,4.245,4.274,40519.0,1420.2,1431.7,1413.1,1424.9,160217.0,17.82,17.89,17.25,17.71,0.0,50.38,50.57,50.25,50.5,778330.0,122.02999877929688,122.02999877929688,122.02999877929688,122.02999877929688,0.0,563.1099853515625,563.1099853515625,563.1099853515625,563.1099853515625,0.0,2.3675570695315784,3.2835820895522394,0.4354136429608024,-1.3995271867612291,-3.488765947837857,-0.9109874826147336,-7.616066770996355,2.684017893452628,-7153.757077104016,3.917837948890779,5.67914200241868,7.78816199376946,-0.7303077725613005,6.419677485201047,1.822513400833836,2.062889477831109,-39.76190476190475,5.427974947807934,-148.59042728194208,8.632996617138499,61.47932682318724,57.142857142857125,35.50000000000014,54.373259052924766,55.95330739299611,55.15806988352749,41.9404715887128,63.57012750455375,67.38661777075495,63.08561006738268,-0.7213609022556671,-0.0062556390977444,-0.0521127819548875,0.0779473684210497,-0.0009654135338346,-0.2022556390977535,-0.0446165413533839,-0.0219172932330845,3.873917291128546,-0.1901646664268153,1319.2966666666669,3.466666666666667,76.16666666666667,104.34666666666668,4.3235,1420.3333333333333,18.436666666666664,50.07333333333333,75.15333366394043,555.8199869791666,4.432999999999883,0.0329999999999999,0.1390000000000008,-0.3539999999999983,-0.0238500000000006,-5.860000000000238,-0.0580000000000015,0.1679999999999943,13.3620005607605,2.782995605468697,0.0033374489934198,0.0596199296207479,0,1,2,Steady Climb,2.0,"5d%: +2.37%, MA20: -0.72, RSI: 61.5, VIX: 17.71, ATR: 0.0033, BBW: 0.06, Score: [0, 1, 2], Dist: 2.00",Steady Climb,2.0,Trend Pullback,2.23606797749979,0.2360679774997898,True
2011-03-31,1327.44,1329.77,1325.03,1325.83,3566270000.0,3.43,3.48,3.4,3.45,0.0,76.14,76.17,75.66,75.86,0.0,104.31,106.83,104.12,106.72,270630.0,4.2575,4.3115,4.246,4.3075,29789.0,1424.4,1441.0,1421.7,1439.9,129306.0,17.9,17.95,17.41,17.74,0.0,50.44,50.57,50.33,50.46,413200.0,118.72000122070312,118.72000122070312,118.72000122070312,118.72000122070312,0.0,564.8900146484375,564.8900146484375,564.8900146484375,564.8900146484375,0.0,1.234671594154202,1.4705882352941346,0.2643404705260366,1.060606060606073,-2.644366595095493,0.3484563384207995,-1.4444444444444482,1.5087507543753764,160.12270553980306,3.0802365982387503,4.091166033351112,6.153846153846154,-0.2367175170962743,5.225793729047523,-0.8402394106814093,2.542372881355925,-32.72658323852864,4.213135068153662,-176.29329783114568,7.4139548249339216,57.82782419179076,55.99999999999999,37.7659574468086,64.74019088016966,57.50750750750753,57.1882446386021,45.14522821576764,59.763313609467474,64.98887567805592,61.9954512491666,-0.2486992481203507,-0.0044511278195489,-0.0482857142857165,0.0870150375939851,0.0009954887218044,0.0996992481202619,-0.0966240601503764,-0.0036315789473687,6.692593951960255,0.1752110990366411,1324.51,3.466666666666667,76.07666666666667,105.26000000000003,4.309333333333333,1427.0,17.869999999999997,50.330000000000005,104.37333424886069,561.0833333333334,4.283999999999776,0.0169999999999994,0.0949999999999944,-0.3270000000000127,-0.0373500000000006,-3.000000000000137,-0.0330000000000017,0.1719999999999946,15.127999877929682,3.282995605468668,0.003231183485062,0.0585355266970806,0,1,2,Steady Climb,2.0,"5d%: +1.23%, MA20: -0.25, RSI: 57.8, VIX: 17.74, ATR: 0.0032, BBW: 0.06, Score: [0, 1, 2], Dist: 2.00",Steady Climb,2.0,Trend Pullback,2.23606797749979,0.2360679774997898,True
2011-04-18,1313.35,1313.35,1294.7,1305.14,4223740000.0,3.37,3.46,3.36,3.37,0.0,74.9,75.81,74.88,75.5,0.0,109.43,109.44,106.54,107.12,138178.0,4.252,4.288,4.172,4.198,48881.0,1488.0,1498.6,1477.8,1492.9,199123.0,18.3,19.07,16.81,16.96,0.0,49.88,49.95,49.49,49.83,595834.0,-126.08000183105467,-126.08000183105467,-126.08000183105467,-126.08000183105467,0.0,548.010009765625,548.010009765625,548.010009765625,548.010009765625,0.0,-1.4587076997417792,-5.602240896358534,0.5861977084998582,-2.547307132459964,-5.874439461883396,1.6892582249165675,2.2302591922845227,-1.032770605759692,75.37905536442271,-1.9765298610567528,-2.080472964355096,-1.7492711370262426,-0.5401132920563767,-1.2445837558771933,-1.3396004700352404,4.180041870202378,-3.0857142857142805,-1.7740981667652256,-194.1387357022188,-4.387948314137469,38.629134860050826,36.36363636363634,37.37373737373737,55.34648921523634,39.520112914608376,77.45168217609164,42.1875,46.71052631578942,31.89423916054304,44.50015485991205,1.1306992481202895,0.008330827067669,-0.0572105263157918,0.3261353383458639,-0.0006958646616542,2.9033082706767006,-0.1913458646616541,0.0620225563909775,-6.863075304748422,0.8051659605556828,1313.1133333333337,3.4233333333333333,75.00333333333333,108.29666666666668,4.2465,1483.7666666666669,16.18333333333333,50.13999999999999,-90.51666768391928,552.8566691080729,-0.9200000000002428,-0.0330000000000003,-0.0630000000000014,0.1339999999999812,-0.0504500000000004,5.459999999999856,-0.3360000000000026,0.0329999999999893,9.330000305175782,-0.0400024414062606,-0.000704905220896,0.0370215706558045,1,-2,2,Steady Climb,3.1622776601683795,"5d%: -1.46%, MA20: +1.13, RSI: 38.6, VIX: 16.96, ATR: -0.0007, BBW: 0.04, Score: [1, -2, 2], Dist: 3.16",Steady Climb,3.1622776601683795,Orderly Decline,3.3166247903554,0.1543471301870203,True
2011-05-18,1328.54,1341.82,1326.59,1340.68,3922030000.0,3.1,3.18,3.1,3.17,0.0,75.26,75.59,75.13,75.47,0.0,97.57,100.99,97.46,100.1,285299.0,4.036,4.124,4.023,4.105,38343.0,1486.5,1499.7,1484.6,1495.8,145016.0,17.56,17.68,16.03,16.23,0.0,51.11,51.64,51.0,51.57,656900.0,-37.220001220703125,-37.220001220703125,-37.220001220703125,-37.220001220703125,0.0,573.6799926757812,573.6799926757812,573.6799926757812,573.6799926757812,0.0,-0.1043156890796259,0.3164556962025333,0.1858489313686373,1.92444761225945,4.8933180017886935,-0.3729852138004585,-4.247787610619458,0.0970496894409977,175.90809378952287,-0.6838308560222051,-0.4928302110857041,-1.552795031055909,3.341092701629456,-8.366898571951664,-0.7014997581035298,-1.2868738863591411,-4.976580796252916,0.5655226209048347,-38.88341496200649,0.6650367491842779,40.723388305847145,35.99999999999997,77.26218097447787,33.01384451544196,40.46313223644123,41.17647058823525,56.46586345381528,45.80498866213154,40.45396159758601,45.736171874623984,0.0965864661653718,-0.0144586466165413,0.0895338345864626,-0.9386165413533892,-0.0229112781954888,-1.0586466165413686,0.1416240601503757,0.0218872180451114,-6.489781949753151,0.41122565018503,1333.0433333333333,3.1466666666666665,75.44666666666667,98.12666666666668,4.031333333333333,1488.8,17.34,51.24666666666666,-90.83000183105467,568.2866617838541,-4.538000000000024,-0.0160000000000002,0.0369999999999922,-0.420000000000003,0.0189999999999996,-5.900000000000119,0.340999999999999,-0.1690000000000026,-34.643000698089594,-4.227001953125052,-0.0033848494793686,0.0329785836071776,0,0,2,Steady Climb,2.23606797749979,"5d%: -0.10%, MA20: +0.10, RSI: 40.7, VIX: 16.23, ATR: -0.0034, BBW: 0.03, Score: [0, 0, 2], Dist: 2.24",Steady Climb,2.23606797749979,Trend Pullback,2.449489742783178,0.21342176528338808,True
2011-06-28,1280.21,1296.8,1280.21,1296.67,3681500000.0,2.93,3.06,2.93,3.05,0.0,75.24,75.51,74.87,75.06,0.0,90.71,92.96,90.44,92.89,279024.0,4.0705,4.108,4.0525,4.092,23941.0,1496.8,1507.0,1495.5,1500.2,101389.0,20.3,20.45,19.17,19.17,0.0,49.21,49.74,49.16,49.71,1066500.0,112.6999969482422,112.6999969482422,112.6999969482422,112.6999969482422,0.0,568.5700073242188,568.5700073242188,568.5700073242188,568.5700073242188,0.0,0.0887674447326292,2.006688963210679,0.6976120203917358,-0.5460385438972204,0.0856059679589016,-2.9875840662183184,1.6436903499469802,0.2217741935483852,30.757621250629374,0.6888883436447557,0.683298780156405,-1.6129032258064613,0.9821068209336704,-6.5210828217772026,-1.5162454873646314,-1.587509839937029,4.983570646221258,0.7907542579075333,-295.69369100475313,2.4524262672443564,55.62126289506544,55.84415584415584,59.792027729636,33.84108686702349,48.30769230769224,35.15805705474175,51.09195402298851,56.53650254668932,66.8617179547195,58.676272946440825,-2.068939849624064,-0.0052255639097745,0.0740075187969917,-0.6035413533834615,-0.0035266917293234,-1.2013536691729625,0.1832330827067665,-0.0858195488721824,3.087225650486193,-1.031888207457121,1281.74,2.95,75.37333333333333,91.55333333333336,4.080666666666667,1499.1666666666667,20.276666666666667,49.133333333333326,43.933332443237305,559.8799845377604,-4.953000000000027,-0.024,0.2590000000000048,-0.9830000000000132,-0.0063500000000003,-15.25000000000015,0.5979999999999988,-0.1820000000000065,-15.80800037384034,-1.8880065917969384,-0.0038197845249755,0.0438531302075439,-2,1,2,Trend Pullback,2.23606797749979,"5d%: +0.09%, MA20: -2.07, RSI: 55.6, VIX: 19.17, ATR: -0.0038, BBW: 0.04, Score: [-2, 1, 2], Dist: 2.24",Trend Pullback,2.23606797749979,Orderly Decline,2.23606797749979,0.0,True
2011-06-29,1296.85,1309.21,1296.85,1307.41,4347540000.0,3.07,3.13,3.06,3.11,0.0,75.09,75.14,74.61,74.69,0.0,93.37,95.84,92.66,94.77,348790.0,4.115,4.234,4.1125,4.224,51547.0,1502.5,1513.8,1500.8,1510.4,101480.0,18.62,18.83,16.32,17.27,0.0,49.99,50.26,49.74,50.15,825000.0,146.35000610351562,146.35000610351562,146.35000610351562,146.35000610351562,0.0,575.1599731445312,575.1599731445312,575.1599731445312,575.1599731445312,0.0,1.5748092670571978,4.013377926421402,-0.120353035571008,-0.6707892254480652,3.326810176125239,-2.7681215398480785,-6.749460043196542,1.6828872668288586,233.14364918470724,2.7419974014184723,3.318265872200543,4.713804713804692,-1.2037037037036955,-0.0421896424427914,2.4745269286754024,-1.0352509500720752,-18.99624765478425,3.530140379851354,-201.9505419660272,6.0319981114702825,55.9971333637371,56.962025316455694,54.25170068027209,35.668534827862274,59.41794664510916,38.1162619573216,48.63238512035012,57.11892797319933,65.6581127112044,59.29368610552939,-1.0130977443609106,-0.0030451127819548,0.0784285714285704,-0.5692030075188014,-0.0025293233082708,-1.61030075187972,0.1238045112781953,-0.0412406015037606,8.16227818073187,-0.4080759148848843,1294.7266666666667,3.03,75.04666666666667,92.75666666666667,4.1225,1502.3333333333333,19.0,49.62333333333333,99.39333470662434,567.6499837239584,1.5659999999998218,0.0139999999999998,0.0499999999999904,-0.5450000000000067,0.0020499999999996,-13.050000000000193,0.2569999999999994,0.056999999999995,15.54799938201904,1.9489990234373888,0.0011977879930548,0.0416009180633232,-1,1,2,Trend Pullback,2.0,"5d%: +1.57%, MA20: -1.01, RSI: 56.0, VIX: 17.27, ATR: 0.0012, BBW: 0.04, Score: [-1, 1, 2], Dist: 2.00",Trend Pullback,2.0,Orderly Decline,2.449489742783178,0.4494897427831779,True
2011-07-15,1308.87,1317.7,1307.52,1316.14,4242760000.0,2.95,2.98,2.9,2.91,0.0,75.14,75.42,74.97,75.13,0.0,96.03,97.74,95.21,97.24,266461.0,4.3855,4.4265,4.355,4.413,32173.0,1587.6,1594.5,1576.0,1590.1,123384.0,20.25,21.68,19.52,19.53,0.0,50.06,50.06,49.64,50.04,588800.0,-36.5099983215332,-36.5099983215332,-36.5099983215332,-36.5099983215332,0.0,580.4299926757812,580.4299926757812,580.4299926757812,580.4299926757812,0.0,-2.058342015180825,-3.642384105960261,-0.0665070497472886,1.08108108108107,0.0226654578422635,3.146081992734828,22.44514106583073,-2.759424795958032,-126.2699665015882,-2.8796636019728483,-0.3407438817543018,-7.911392405063289,1.1170928667563862,1.9073569482288777,3.047285464098093,5.80915624168219,18.220338983050866,-1.1457921770051338,-119.41814567168414,-0.4834988982801103,66.09734692499832,52.43902439024392,43.74999999999999,64.91658488714427,75.71545380212592,78.99869960988286,43.57084357084357,61.07491856677521,53.19699389223434,64.93521074290278,3.44900751879697,0.0027894736842104,0.0112105263157854,0.2550451127819518,0.0221733082706766,1.8320302631578544,-0.1521503759398498,0.1266466165413519,,2.592316729323308,1314.2433333333336,2.9133333333333336,75.19666666666666,96.99333333333334,4.398833333333333,1588.3,20.079999999999995,50.02333333333333,,581.4566650390625,-7.163000000000278,-0.0190000000000002,-0.0640000000000028,0.1879999999999936,-0.0028500000000007,13.16999999999979,1.122,-0.3500000000000029,,-3.9720031738282047,-0.0054424301366118,0.0784990947409086,0,2,2,Steady Climb,2.23606797749979,"5d%: -2.06%, MA20: +3.45, RSI: 66.1, VIX: 19.53, ATR: -0.0054, BBW: 0.08, Score: [0, 2, 2], Dist: 2.24",Steady Climb,2.23606797749979,Trend Pullback,2.449489742783178,0.21342176528338808,True
2011-07-27,1331.91,1331.91,1303.49,1304.89,3479040000.0,2.96,3.01,2.95,2.98,0.0,73.53,74.18,73.42,74.09,0.0,99.18,99.5,97.14,97.4,304524.0,4.4795,4.4885,4.421,4.4465,26990.0,1619.8,1628.8,1608.9,1615.1,232220.0,20.87,23.2,20.87,22.98,0.0,50.17,50.21,49.22,49.25,1034421.0,-191.5599975585937,-191.5599975585937,-191.5599975585937,-191.5599975585937,0.0,559.719970703125,559.719970703125,559.719970703125,559.719970703125,0.0,-1.5801303324684546,1.7064846416382284,-0.935954004546069,-0.7540248624414048,0.236699729486034,1.1397081846076684,20.37716081718177,-2.0680055677072984,793.0535699073924,-3.506538451380481,-0.9736514585799604,3.114186851211076,-1.4891636750432036,-0.6629270780214136,0.9764959691154872,1.8669189530116537,15.419387242591664,-2.0290431668987474,-991.391342944749,-4.655483801744332,34.09883529644014,36.923076923076906,41.807909604519935,46.62772172065853,50.49073064340242,85.59393428812123,71.39379184418746,29.803328290469054,27.2917514428038,28.24769660465286,0.6424586466164999,-0.0117518796992481,-0.0331879699248127,0.2507443609022536,0.0116135338345864,6.954886804511284,0.1592481203007517,-0.017157894736843,,-0.3302565954681862,1324.753333333333,2.9766666666666666,73.87333333333333,98.73000000000002,4.443666666666666,1614.6999999999998,20.853333333333328,50.126666666666665,-117.63666534423828,570.8133138020834,0.5830000000000396,0.0029999999999999,-0.2600000000000071,0.2969999999999951,0.0106999999999993,6.499999999999779,0.4069999999999987,0.0049999999999967,-26.88899955749513,-2.4340026855468984,0.0004467809547165,0.0452696980794151,1,-2,1,Orderly Decline,3.1622776601683795,"5d%: -1.58%, MA20: +0.64, RSI: 34.1, VIX: 22.98, ATR: 0.0004, BBW: 0.05, Score: [1, -2, 1], Dist: 3.16",Orderly Decline,3.1622776601683795,Steady Climb,3.3166247903554,0.1543471301870203,True
2011-07-29,1300.12,1304.16,1282.86,1292.28,5061190000.0,2.92,2.92,2.81,2.81,0.0,74.15,74.51,73.72,73.9,0.0,97.16,97.39,94.95,95.7,284385.0,4.477,4.502,4.4115,4.4795,39530.0,1619.5,1637.5,1613.0,1631.2,153054.0,25.28,25.94,23.65,25.25,0.0,48.6,49.24,48.27,48.79,954100.0,-210.0399932861328,-210.0399932861328,-210.0399932861328,-210.0399932861328,0.0,551.1199951171875,551.1199951171875,551.1199951171875,551.1199951171875,0.0,-3.921131284293167,-5.067567567567566,-0.4043126684636133,-4.175428056473418,1.5759637188208495,1.8545113955666488,44.12100456621004,-4.333333333333334,-609.6821110225962,-6.408992149779613,-1.812877049554007,-3.436426116838487,-1.637162252096358,-1.5837104072398134,1.5069113981418525,2.584743097918385,29.288274449564767,-2.4980015987210225,475.294447938261,-5.049704172500579,39.60259839510892,40.677966101694906,27.90697674418631,51.60912814511409,63.35329341317357,85.28399311531834,71.09471094710946,35.688405797101524,36.21410639870604,31.637795461646107,-0.8217518796992891,-0.0105714285714285,-0.0507368421052648,0.1578120300751859,0.0069902255639097,6.632706203007479,0.2969473684210525,-0.0779548872180458,,-1.4535876740190528,1299.28,2.9133333333333336,74.07,96.84666666666668,4.465166666666667,1620.8333333333333,23.989999999999995,49.02333333333333,-198.99999491373697,555.7266642252604,-12.124000000000144,-0.0040000000000005,0.0069999999999895,-0.6660000000000141,0.0158999999999999,3.22999999999978,1.6069999999999969,-0.537000000000002,-59.41099853515627,-8.46799316406261,-0.009381867706689,0.052252074168199,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -3.92%, MA20: -0.82, RSI: 39.6, VIX: 25.25, ATR: -0.0094, BBW: 0.05, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
2011-08-04,1260.23,1260.23,1199.54,1200.07,4266530000.0,2.58,2.6,2.46,2.46,0.0,73.92,75.32,73.88,75.12,0.0,91.94,92.59,86.04,86.63,535941.0,4.3365,4.362,4.204,4.2355,53999.0,1662.9,1684.9,1642.2,1659.0,310247.0,24.57,32.07,24.31,31.66,0.0,46.56,46.56,44.72,44.74,3448200.0,-269.5599975585937,-269.5599975585937,-269.5599975585937,-269.5599975585937,0.0,527.8499755859375,527.8499755859375,527.8499755859375,527.8499755859375,0.0,-7.734475308879285,-16.61016949152543,1.2126111560226471,-11.0940065681445,-5.235484953574221,2.6481871055562323,33.361415332771706,-8.74974505404854,37.95292015280025,-5.120978159806688,-10.695788063699965,-18.27242524916944,1.4860848419346206,-12.6097044285282,-3.376297479183299,4.536862003780717,80.29612756264237,-12.188420019627088,-551.0709590523259,-10.579368710563797,22.310224724462017,22.89156626506021,49.9159663865547,22.58397932816534,34.416154521510066,75.20117044623261,74.26970788315326,20.685840707964644,35.17135164001961,24.118916989677857,-2.959691729323362,-0.0144436090225564,-0.0928796992481212,-0.1096541353383477,0.0006402255639096,5.344285714285688,0.3702932330827064,-0.1647218045112783,,-2.685760773393461,1238.1533333333334,2.56,74.55666666666667,90.78333333333336,4.318833333333333,1656.6,26.61,46.31,-228.32333374023435,536.47998046875,-11.889000000000154,-0.0890000000000002,0.0249999999999969,-1.2930000000000097,-0.0371500000000002,11.35,-0.1180000000000008,-0.5420000000000067,0.6159973144531434,-3.9920104980468967,-0.0099069220962111,0.108628043641295,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -7.73%, MA20: -2.96, RSI: 22.3, VIX: 31.66, ATR: -0.0099, BBW: 0.11, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
2011-08-05,1200.28,1218.11,1168.09,1199.38,5454590000.0,2.46,2.58,2.43,2.56,0.0,75.41,75.42,74.46,74.6,0.0,86.5,88.32,82.87,86.88,512488.0,4.2095,4.2265,4.0795,4.117,74313.0,1649.7,1673.0,1644.2,1651.8,218360.0,28.48,39.25,27.54,32.0,0.0,45.42,45.5,43.37,44.57,3477800.0,-282.6499938964844,-282.6499938964844,-282.6499938964844,-282.6499938964844,0.0,522.3699951171875,522.3699951171875,522.3699951171875,522.3699951171875,0.0,-7.188844522858817,-8.896797153024917,0.9472259810554552,-9.21630094043888,-8.092421029132712,1.2628739578224524,26.73267326732673,-8.649313383890133,34.56960718496909,-5.216649777674409,-10.828091775586968,-13.513513513513509,0.5390835579514697,-13.00690898167619,-6.643990929705224,3.1408054948485864,82.64840182648403,-12.607843137254903,-785.8772146951658,-11.291307252721372,23.42920132277783,31.182795698924707,42.81045751633982,25.2597047566976,28.9085545722714,68.76899696048625,73.10748640736094,21.71893147502908,39.25071756498202,25.67596351706355,-3.980406015037614,-0.0169172932330827,-0.0824586466165424,-0.2298345864661662,-0.00153007518797,5.149248120300752,0.4607218045112776,-0.2047067669172948,,-2.846256801060292,1219.93,2.54,74.58666666666667,88.48000000000002,4.226166666666667,1659.0333333333335,29.013333333333325,45.51666666666667,-243.82666524251297,530.8366495768229,-21.102000000000128,-0.0840000000000001,0.2219999999999928,-2.110000000000008,-0.0572000000000009,10.019999999999952,1.2539999999999965,-0.9280000000000036,-11.675001525878889,-5.437005615234405,-0.017594090279978,0.1283600400395057,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -7.19%, MA20: -3.98, RSI: 23.4, VIX: 32.00, ATR: -0.0176, BBW: 0.13, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
